ticker
AVGO
JPM
TCEHY
NFLX
RHHVF
BABAF
AZN
RY
SFTBY
LRLCY
PANW
NVO
DELL
STX
BLK
GLW
UNP
ETN
BTAFF
HTHIY
PLD
SHOP
ENNPF
MO
IVSXF
CFRHF
AAIGF
ENLAY
ACN
SO
GSK
MITSY
AXAHF
FDX
MCK
GLCNF
MGCLY
NOKBF
EPD
MHVYF
RCRUY
RACE
NXPI
VCISY
LLOBF
ANZGF
COHR
NTES
JPPTY
RCL
DLR
HKXCY
DHLGY
MPNGY
BNKHF
AFL
CRARF
RELX
TGT
TER
WMMVY
THLEF
CMCLF
FJIKY
CMPGY
NTDOY
VLKAF
SDVKY
LNG
DAL
MT
DRPRY
CRZBY
BAIDF
CCJ
DSCSY
SWZCF
BAYRY
RNECF
CODGF
TTWO
ASAZF
IX
RBGPF
ED
WCN
TYIDF
ACSAF
VIK
ADRNY
TKO
SATS
IBIDF
DLMAY
AMKBF
BBD
PPRUF
TRAUF
NHOLF
CMXHF
EPIAF
UAL
RVMD
TCKRF
GBOOF
NTRS
DSKYF
GASNF
EXR
SXYAY
KBGGY
ZS
AJINF
EC
KHC
TPR
IR
NTAP
SGGKF
FE
KYOCY
SMCAY
FTAIN
STZ
MTSFF
KUASF
QBIEY
CLPHY
AIBRF
ALFVY
EJPRF
IONQ
EXE
DRI
HPQ
BCE
ICHGF
IHG
PFG
SZKMF
PHM
SZKMY
ILMN
MKSI
ELCPF
LH
JMHLY
ULS
CLEGF
ANGPY
VNNVF
LGGNY
RCI
NNDNF
VTRS
DWAHF
SNA
CABGY
RGLD
DLTR
PDRDF
ASBFF
RIVN
USFD
HGKGY
BOIVF
ZTO
WY
TLN
NRILY
TSCO
SNLAF
SGIOY
KIM
CSDXF
BOLSY
ASRRF
NBIX
CTTAY
KGSPY
IPSEY
MAA
JAZZ
AHKSF
MPFRF
PFGC
CMSQF
CRRFY
SHTLF
CJEWY
OSGSY
EG
IFJPY
MOD
JRONY
UUGRY
CSL
BVRDF
AMIGF
TME
SWGAF
OSCUF
ENLT
DVA
DSEEY
EXEL
NTNX
BLMOY
PTAIY
PRBKY
BF.A
YSHLF
JHX
PRDSY
HUT
DELHY
AGNCO
TXRH
ZHAOF
OKLO
AFG
PTRRY
CCDBF
MRPRF
FUJHY
YASKF
GIL
SHMUY
WTRG
KTOS
HMY
SFD
AKZOY
MGPUF
SGGEF
ENSG
UMBFO
BAX
MICC
JCYGY
BPOP
RRC
AG
UHS
ACLLY
BLSFY
CPCAF
DAR
ONBPP
TX
CEF
PSO
ALSMY
SEOAY
SHZHY
TTC
INPOF
NIABY
RYAN
ALGM
SALRY
HSIC
HESM
Z
FNMAL
FNMAJ
NDRBF
MANH
VIRT
STBFY
YOU
JHG
ALBBY
TKAMY
ASXFF
NFG
BIRK
IBRX
TYEKF
JXN
SVCBF
OPHLY
STAG
PLLIF
SLAB
GMINF
PCOR
AVT
LEA
AIXXF
SPXSY
FSS
CBC
EPRT
KIGRY
OR
MSA
PAYC
NPO
TRSBF
SYRE
PTGX
RSI
AXTA
GTES
INGM
CPB
EDNMY
PCTY
CTXAY
EDNMF
NBCLF
VOPKY
HLPPF
VOPKF
RRR
NXST
DFIHY
PATH
ESTC
USAR
KOF
PECO
AVTR
BLTE
NEXPF
LEGN
LQDA
VCTR
WTBDY
RUSHA
MAAS
FND
LINRF
CNVVY
RNSHF
SEKEY
IPGP
JAN
KYSEY
LPX
BTDPF
FNCNF
BDVSY
ACLS
GHC
SEB
ATAT
NNI
DNLZY
MBRFY
MTN
EXLS
EPR
BECTY
NDCVF
KPDCF
MCARY
TCBIO
AMVIF
MZDAF
HSYDF
MZDAY
WYGPF
AMVOY
FMCKO
FMCCP
SMR
ORLA
ACDVF
KNSA
GTMEF
TNL
NCTKY
HCHDF
HP
PEYUF
SZGPF
CRNX
PII
TPC
NVST
BBAJF
SEDG
BANF
ADOOY
HGTY
MJPNF
IPEU
GPGI
BHFAN
VLEEY
EUZOF
CMTOY
SBCLY
PRMRF
SKE
YETI
NG
BKU
AWTRF
WSBCO
NATL
TGSNF
COLM
MMS
SVYSF
SLVYY
TDC
YAMCY
EQGPF
OUTFF
SHOO
CTRI
MMTOF
TATYY
AWR
CLMT
ADEA
PARR
ENEAY
DMPHF
FPAFY
QNTQF
DYN
BOSSY
WDOFF
DRMKY
SUPN
KD
FCPT
EOSE
BRZE
WLWHY
UNIT
VVVNF
MLFNF
WU
SVM
RLAY
CDLR
AAMI
HUBG
HYSNY
DGII
SAH
MLYS
AOZOY
BGAOF
