ticker
NVDA
GOOGL
GOOG
AAPL
MSFT
AMZN
AVGO
TSM
TSLA
META
BRK.B
BRK.A
LLY
WMT
MU
JPM
JPM/PM
JPM/PL
JPM/PJ
JPM/PK
JPM/PC
JPM/PD
AMD
XOM
ASMLF
ASML
V
INTC
JNJ
ORCL
ORCL/PD
TCEHY
TCTZF
CSCO
COST
MA
CAT
LRCX
CVX
ABBV
NFLX
BAC/PN
BAC/PO
BAC/PM
BML/PL
BAC/PP
BACRP
BML/PJ
BML/PH
BAC/PL
BAC/PK
BML/PG
BAC
BAC/PB
BAC/PQ
BAC/PE
BAC/PS
IDCBY
UNH
RHHBF
KO
AMAT
RHHBY
RHHVF
PG
PLTR
ACGBY
ARM
MS/PP
MS/PI
MS/PK
MS
MS/PF
MS/PL
MS/PQ
MS/PE
MS/PA
MS/PO
HSBC
CICHF
GE
BABAF
HD
HBCYF
BABA
MRK
CICHY
PCCYF
PM
GS/PA
GS/PD
GS/PC
GS
AZN
CYATY
CTATF
TXN
GEV
NVS
LVMUY
LVMHF
NVSEF
RY
NSRGY
BACHY
TOYOF
NSRGF
QCOM
KLAC
RYDAF
TM
SFTBY
SFTBF
SHEL
LIN
IBM
RTX
SIEGY
WFC/PL
WFC/PY
WFC/PZ
WFC/PA
WFC/PC
WFC/PD
WFC
SMAWF
LRLCY
LRLCF
SNDK
MUFG
BHP
C/PR
C
KXHCF
BHPLF
AXP
PANW
MBFJF
TMUS
SAPGF
PEP
SAP
TTE
VZ
MCD
NVO
ABLZF
CMWAY
KXIAY
HESAF
HESAY
NONOF
ANET
ADI
DELL
ABBNY
TD
BCDRF
NEE
NEE/PS
NEE/PT
NEE/PV
IDEXY
AMGN
IDEXF
RTNTF
STX
RTPPF
RIO
DIS
SBGSF
SAN
SBGSY
T
T/PA
T/PC
TJX
BLK
SMERY
BA
BA/PA
MRVL
SMEGF
ALIZF
ALIZY
CRWD
DTEGF
GLW
WDC
GILD
TMO
BUDFF
BUD
DTEGY
APH
APP
UNP
SCHW
SCHW/PD
SCHW/PJ
EADSF
FRCOF
ISRG
EADSY
IBDSF
WELL
ABT
ETN
IBDRY
SCCO
PIAIF
FRCOY
PFE
CRM
SMFNF
COP
BTAFF
UBER
BX
TOELF
HON
SMFG
HTHIF
DE
TOELY
HTHIY
UBS
BTI
PNGAY
RYCEY
CIHHF
CIHKY
RYCEF
SAFRF
PLD
PLDGP
DBSDF
CSUAY
IBKR
SAFRY
DBSDY
SONY
PDD
SHOP
SNEJF
BBVXF
CILJF
UNCFF
CB
ENB
EBBGF
EBGEF
ENNPF
EBBNF
UNCRY
VRT
BBVA
BKNG
IVSBF
UL
SPGI
MO
HDB
LMT
KYCCF
UNLYF
DHR
BMY
SYK
AIQUY
IVSXF
PBR
PBR.A
LOW
ZIJMF
BPAQF
AIQUF
ZIJMY
ADTTF
CFRHF
CVS
MSBHF
MTSUY
ATEYY
SBUX
COF/PK
COF
COF/PL
COF/PJ
COF/PI
COF/PN
PGR
CFRUY
AAIGF
MZHOF
BNPQY
NEM
AAGIY
IITSF
BP
MFG
ESOCF
ENLAY
BYDDY
BYDDF
BNPQF
ISNPY
BMO
HNHPF
IFNNY
VRTX
ACN
PH
PWR
ZURVY
IFNNF
SNY
ZFSVF
CM
SPOT
SO
SNYNF
EQIX
CEG
CME
NOW
GLAXF
CDNS
HWM
GSK
BN
BAMGF
CNQ
MDT
SNPS
MITSF
TT
ADBE
MITSY
XIACY
XIACF
EQNR
BNS
FTNT
DUK/PA
DUK
ITOCF
MAR
AXAHF
WMB
AXAHY
BNY
BNY/PK
ITOCY
BRCFF
STOHF
IBN
CIXPF
FDX
GMBXF
MGCOF
CHDRY
ESLOF
ESLOY
GD
TKOMF
CAIXY
MCK
GPMXY
SBKFF
PROSF
CHDRF
PROSY
ADP
CMCSA
GLNCY
GLCNF
FCX
WBKCY
INGVF
ATLCY
ATLKY
ATLFF
ATLPF
TKOMY
MGCLY
CMI
AEM
PNC
INTU
WM
HCA
SHECY
ING
NOKBF
NGGTF
ITUB
BCMXY
ICE
BE
BSX
UPS
NOK
EPD
ELV
AMT
SLB
NGG
USB/PS
USB/PH
USB/PP
USB
USB/PQ
USB/PA
USB/PR
CHGCF
WEBNF
MNST
MHVYF
CSX
KKR/PD
KKR
JCI
MELI
SHECF
MHVIY
CHGCY
MRAAF
RCRUY
AMXOF
MIELY
EIPAF
BCLYF
MRAAY
OVCHY
CIEN
NABZY
RACE
OVCHF
NTTYY
RCRRF
ENGQF
BCS
MIELF
AMX
SU
NXPI
ABNB
ENGIY
MMM
MDLZ
DDOG
MRSH
E
NOC
VCISY
VCISF
RKLB
BAESY
BAESF
MCO
ASX
MPWR
LLDTF
LLOBF
LYG
CP
BAM
EMR
NET
SHW
ANZGY
ORLY
ANZGF
CI
ROST
EOG
KMI
CVNA
MPC
APO
APO/PA
TRPPF
COHR
TRP
TRPRF
LITE
VLO
HLT
VOLAF
ITW
CL
NTES
AEP
ECL
PSX
GM
NSC
VOLVF
CNI
DASH
JPPTY
MURGF
AON
CTAS
MURGY
ET
ET/PI
ARZGY
NETTF
ARZGF
RCL
VALE
JAPAF
JAPAY
VLVLY
B
TDG
WBD
HKXCF
DLR/PL
DLR/PJ
DLR/PK
DLR
MSI
CRH
REGN
SOBKY
SPG
SPG/PJ
HOOD
RNMBY
NKE
HKXCY
MKGAF
SFBQF
BKR
RNMBF
TRV
BHKLY
MKKGY
DPSTF
DHLGY
MFC
NRDBY
APD
KDDIY
IMO
KDDIF
FIX
RSG
MPNGY
NBNKF
RBSPF
MQBKY
NWG
MPNGF
NU
NNFSF
PSTVY
BNKHF
LSEGY
LDNXF
DB
SRE
CRARY
WFAFY
TFC
